**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 5358995021737652853 5358995021737652853 1] 29062189
[1 5727926382741058057 5727926382741058057 1] 29541364
[1 6769470164041216243 6769470164041216243 2] 29654907
[1 2408144213467734955 2408144213467734955 2] 30468551
[1 1537871660103321085 1537871660103321085 1] 30961147
[1 8106418617074936444 8106418617074936444 2] 32379247
[1 4852342352453309314 4852342352453309314 1] 33169965
[1 6935269914745579775 6935269914745579775 2] 34623704
[1 8178167647254100655 8178167647254100655 1] 35228057
[1 5609386143928750169 5609386143928750169 1] 35033359
[1 5235884288566630025 5235884288566630025 1] 34568408
[1 7258030776582813733 7258030776582813733 2] 35704287
[1 6418055994088674903 6418055994088674903 2] 37181916
[1 8861487328274733667 8861487328274733667 1] 37031728
[1 5199371706524493251 5199371706524493251 1] 36825908
[1 697023732095936426 697023732095936426 1] 37902261
[1 2702469276737005753 2702469276737005753 1] 38962685
[1 7751036336550852449 7751036336550852449 1] 39401702
[1 7263920461483667833 7263920461483667833 3] 38853815
[1 1858959575435454377 1858959575435454377 1] 40126366
[1 1559190386264860990 1559190386264860990 1] 41545150
[1 8545497753826994372 8545497753826994372 2] 43132216
[1 6733148917571626198 6733148917571626198 1] 43106216
[1 2906895808741546301 2906895808741546301 1] 43961250
[1 6621806134722217994 6621806134722217994 3] 44137071
[1 5899104248299270511 5899104248299270511 1] 44387883
[1 8545497753826994372 8545497753826994372 1] 45986784
[1 1999070770062910591 1999070770062910591 1] 46074492
[1 5046249221331440250 5046249221331440250 1] 46482172
[1 2740874517211224045 2740874517211224045 1] 48100924
[1 3980262377739853399 3980262377739853399 1] 47698855
[1 1726119651011849087 1726119651011849087 1] 49148553
[1 4755769266264313978 4755769266264313978 1] 49699471
[1 1924345543027782702 1924345543027782702 1] 50495856
[1 1657028723439299735 1657028723439299735 1] 51968946
[1 3837879182316570790 3837879182316570790 1] 52607583
[1 3679629128133838277 3679629128133838277 1] 52167525
[1 3980262377739853399 3980262377739853399 2] 51764837
[1 4829750008164147974 4829750008164147974 1] 51258135
[1 366035088203681309 366035088203681309 1] 52237634
[1 472640305114548655 472640305114548655 1] 53432554
[1 8025119966655469405 8025119966655469405 1] 53251435
[1 1943465972204786521 1943465972204786521 1] 54605286
[1 9087915936908888447 9087915936908888447 1] 55747700
[1 7021863040962118426 7021863040962118426 1] 57323137
[1 6383064505001044642 6383064505001044642 1] 57772067
[1 6661929279557956789 6661929279557956789 1] 57931942
[1 3380263676397564338 3380263676397564338 1] 57531688
[1 4134066680141017990 4134066680141017990 1] 57120897
[1 7885990956964797791 7885990956964797791 1] 57238944
[1 2881907375742268536 2881907375742268536 2] 58489632
[1 1494610507527821925 1494610507527821925 1] 58532422
[1 2237646372472201809 2237646372472201809 2] 58560768
[1 7000092202700241638 7000092202700241638 1] 58569489
[1 4049776256710809090 4049776256710809090 1] 59800680
[1 7094574829709000416 7094574829709000416 2] 61351669
[1 5222133264898256115 5222133264898256115 2] 61684587
[1 777597955150123734 777597955150123734 1] 62132927
[1 78272782157371108 78272782157371108 1] 63761907
[1 4934221230837358068 4934221230837358068 1] 64276472
[1 3224496798420488480 3224496798420488480 1] 65509510
[1 4389097367932351452 4389097367932351452 1] 65746620
[1 472640305114548655 472640305114548655 1] 66952145
[1 6418055994088674903 6418055994088674903 2] 68435158
[1 4210581282492980127 4210581282492980127 1] 69524738
[1 62078986177768511 62078986177768511 1] 69162123
[1 4858660833805638128 4858660833805638128 1] 70610490
[1 5486430009089896035 5486430009089896035 1] 70422101
[1 3523119062920112816 3523119062920112816 1] 70600295
[1 2404331784854299912 2404331784854299912 1] 70558900
[1 171574233629385747 171574233629385747 1] 70587263
[1 3837879182316570790 3837879182316570790 1] 71226046
[1 4002065833995603862 4002065833995603862 1] 71713746
[1 101175050661003722 101175050661003722 1] 72127472
[1 5235884288566630025 5235884288566630025 1] 71662389
[1 1217082174760581124 1217082174760581124 1] 72548614
[1 9041943092826302859 9041943092826302859 1] 72858950
[1 4570918472550733256 4570918472550733256 1] 73302537
[1 3778255577798444672 3778255577798444672 2] 74360039
[1 2562215526203485763 2562215526203485763 2] 74572382
[1 4559156434454441098 4559156434454441098 1] 75868755
[1 6334889449731842403 6334889449731842403 1] 76353046
[1 8773876334263565533 8773876334263565533 1] 76088461
[1 4516712816156734168 4516712816156734168 1] 76631645
[1 5190854629269504638 5190854629269504638 1] 76232284
[1 348341910997470776 348341910997470776 1] 75661210
[1 3338324673096263604 3338324673096263604 1] 76215740
[1 6696084871028655697 6696084871028655697 1] 76521831
[1 2337016797151025370 2337016797151025370 1] 77979006
[1 6513783888078605502 6513783888078605502 1] 78786786
[1 4567303845284399364 4567303845284399364 1] 78892165
[1 6418055994088674903 6418055994088674903 2] 80375823
[1 3551371861899513573 3551371861899513573 1] 80539975
[1 3210252149598671156 3210252149598671156 2] 81479678
[1 4852342352453309314 4852342352453309314 1] 82273024
[1 894503179976803868 894503179976803868 2] 82715141
[1 647491046073748595 647491046073748595 1] 82500989
[1 4509399839213241252 4509399839213241252 1] 83703966
[1 3289045874899206838 3289045874899206838 2] 84869011
[1 7012966272631410635 7012966272631410635 1] 84305818
[1 2810783061002379839 2810783061002379839 1] 84323715
[1 3526848735750231445 3526848735750231445 3] 84842903
[1 4672142790945023815 4672142790945023815 1] 86077418
[1 6451767927797156096 6451767927797156096 1] 86751039
[1 2239583862575887041 2239583862575887041 1] 86861945
[1 5235884288566630025 5235884288566630025 1] 86397140
[1 3271852081665507611 3271852081665507611 1] 85851667
[1 3523119062920112816 3523119062920112816 1] 86029447
[1 7758562614941667095 7758562614941667095 2] 86780767
[1 251690462219525063 251690462219525063 1] 88333153
[1 8861487328274733667 8861487328274733667 1] 88190749
[1 472640305114548655 472640305114548655 2] 89386494
[1 5199371706524493251 5199371706524493251 1] 89182289
[1 5178792161997660435 5178792161997660435 1] 89617947
[1 8166414568124432591 8166414568124432591 1] 90442815
[1 8685449636262271972 8685449636262271972 1] 91951877
[1 7132460384727029320 7132460384727029320 2] 92038414
[1 5514366799865754161 5514366799865754161 1] 92448751
[1 4412122026428717922 4412122026428717922 1] 93640684
[1 3236934473919397422 3236934473919397422 1] 94392566
[1 647491046073748595 647491046073748595 1] 94176710
[1 4219873354455086148 4219873354455086148 4] 95068478
[1 130094826246450141 130094826246450141 1] 95171507
[1 2331347999351084026 2331347999351084026 1] 94874430
[1 3659813617944922327 3659813617944922327 2] 95202698
[1 2491827283880295168 2491827283880295168 2] 96627983
[1 5063561934843515109 5063561934843515109 1] 96964686
[1 4377884285487400780 4377884285487400780 1] 96412537
[1 9111468288398707982 9111468288398707982 1] 96754507
[1 550672249647483098 550672249647483098 1] 97069684
[1 6513783888078605502 6513783888078605502 1] 97876803
[1 8746113330728608796 8746113330728608796 3] 97957449
[1 2861478466821191741 2861478466821191741 1] 97686091
[1 3558554399823816184 3558554399823816184 1] 98129333
[1 6274825479430247148 6274825479430247148 1] 99359186
[1 9194213822884330834 9194213822884330834 1] 98907037
[1 185118575590103668 185118575590103668 1] 99922312
[1 4122695951619468847 4122695951619468847 2] 100828523
[1 8596722216914397364 8596722216914397364 1] 102102664
[1 4073211198583022180 4073211198583022180 1] 101628850
[1 9194213822884330834 9194213822884330834 1] 101177609
[1 5199371706524493251 5199371706524493251 2] 100973091
[1 7856897504463192900 7856897504463192900 1] 100896373
[1 5416000030182068785 5416000030182068785 2] 101339606
[1 1242004612079023671 1242004612079023671 1] 101622509
[1 4827324001856983987 4827324001856983987 1] 102020298
[1 2491827283880295168 2491827283880295168 1] 103447233
[1 4774416163461359252 4774416163461359252 3] 104056587
[1 914343859512707012 914343859512707012 1] 104567998
[1 3271508910756835865 3271508910756835865 1] 104623555
[1 3345713678998118409 3345713678998118409 1] 106238664
[1 1840298256139815746 1840298256139815746 1] 107871488
[1 6397345207882921962 6397345207882921962 2] 108883772
[1 9107500590212004521 9107500590212004521 2] 109152010
[1 6468866080072798106 6468866080072798106 1] 110132840
[1 7044189533465539850 7044189533465539850 1] 110251033
[1 6357559164249722615 6357559164249722615 4] 111387167
[1 6508099035400486672 6508099035400486672 1] 112443930
[1 6170402025844769799 6170402025844769799 1] 111911972
[1 2454684895762362559 2454684895762362559 1] 112078605
[1 7499126390569328487 7499126390569328487 1] 113046369
[1 2454684895762362559 2454684895762362559 1] 113212368
[1 4562440946473198944 4562440946473198944 3] 113879882
[1 6969888700525189384 6969888700525189384 1] 114763183
[1 2090043877226103601 2090043877226103601 2] 115449693
[1 1186413747289502661 1186413747289502661 2] 116359544
[1 319895222190797266 319895222190797266 1] 116841438
[1 776057151823164264 776057151823164264 1] 116707153
[1 4238713034810074028 4238713034810074028 1] 117695070
[1 472640305114548655 472640305114548655 1] 118885593
[1 3271508910756835865 3271508910756835865 2] 118940963
[1 9054274455774325283 9054274455774325283 2] 118866539
[1 5460306810368422338 5460306810368422338 1] 119900224
[1 415004406609487801 415004406609487801 1] 119315884
[1 8123840614758380338 8123840614758380338 3] 118914923
[1 5724685807532549095 5724685807532549095 1] 119993037
[1 5945104872396650355 5945104872396650355 1] 120317607
[1 8863376680030915354 8863376680030915354 1] 120158495
[1 1890874750208477764 1890874750208477764 1] 121571563
[1 7613436918011352707 7613436918011352707 1] 121917810
[1 6423217256339162762 6423217256339162762 1] 122839759
[1 835059540630012492 835059540630012492 1] 123887186
[1 5885709345812136768 5885709345812136768 1] 124452439
[1 8456951483809752933 8456951483809752933 1] 125645729
[1 1929108437739011046 1929108437739011046 1] 126036221
[1 962644554631157417 962644554631157417 1] 127554003
[1 5416000030182068785 5416000030182068785 1] 127996264
[1 6041612706119483417 6041612706119483417 1] 128546990
[1 1657028723439299735 1657028723439299735 2] 130005980
[1 2538156644782290352 2538156644782290352 2] 131485065
[1 8454751433989030941 8454751433989030941 1] 131708686
[1 7466460471292109233 7466460471292109233 1] 133031410
[1 3582342302972989278 3582342302972989278 1] 133358408
[1 3829641242182598913 3829641242182598913 1] 133073303
[1 6190378323326485826 6190378323326485826 1] 132558836
[1 4956135701449413191 4956135701449413191 1] 132314227
[1 579383808298780685 579383808298780685 1] 131876169
[1 1176482845217077127 1176482845217077127 1] 133130824
[1 6702312599032352784 6702312599032352784 2] 134433684
[1 2059014550261616441 2059014550261616441 1] 134557279
[1 222493149465179000 222493149465179000 2] 135400351
[1 2046472722026058361 2046472722026058361 1] 135420720
[1 8639103653568590745 8639103653568590745 2] 135784639
[1 2681509236213133930 2681509236213133930 2] 137166903
[1 2681509236213133930 2681509236213133930 1] 138550042
[1 4841662169877694660 4841662169877694660 1] 140185719
[1 1994482117221562610 1994482117221562610 2] 141509296
[1 6872419454369207885 6872419454369207885 1] 142545409
[1 2704694954785049502 2704694954785049502 1] 143888971
[1 8630513118107105493 8630513118107105493 1] 144957540
[1 8223556651405343222 8223556651405343222 1] 144777495
[1 497283696040899058 497283696040899058 1] 145970846
[1 1790591590042843761 1790591590042843761 1] 146298614
[1 4073211198583022180 4073211198583022180 1] 145824780
[1 8123840614758380338 8123840614758380338 1] 145425864
[1 7490339278880190554 7490339278880190554 2] 145166454
[1 2550598396595818528 2550598396595818528 1] 145211013
[1 5199371706524493251 5199371706524493251 1] 145005921
[1 5071069789944271384 5071069789944271384 1] 144987188
[1 131118527416406417 131118527416406417 1] 146003342
[1 3964450872751765311 3964450872751765311 5] 146020832
[1 2838580124468335443 2838580124468335443 1] 145464280
[1 7881522691004017370 7881522691004017370 1] 146679762
[1 7316668006565156651 7316668006565156651 3] 146933271
[1 3460887766722519736 3460887766722519736 1] 148375381
[1 8178167647254100655 8178167647254100655 1] 148986316
[1 4194064741151001970 4194064741151001970 1] 149083045
[1 5199371706524493251 5199371706524493251 2] 148878760
[1 2337016797151025370 2337016797151025370 1] 150344359
[1 9194213822884330834 9194213822884330834 1] 149891909
[1 960478310206579209 960478310206579209 1] 149708711
[1 7979646042163024205 7979646042163024205 1] 149385114
[1 1858959575435454377 1858959575435454377 2] 150605555
[1 1217566094413633721 1217566094413633721 1] 150110218
[1 5199641547698550621 5199641547698550621 1] 151261390
[1 6957926362045696369 6957926362045696369 1] 150697871
[1 2319188756839704936 2319188756839704936 1] 151267055
[1 1572355345597119708 1572355345597119708 1] 151083358
[1 8875211216651956425 8875211216651956425 2] 151741304
[1 4559156434454441098 4559156434454441098 1] 153033418
[1 8821009146333822433 8821009146333822433 1] 154469714
[1 1309962873612645872 1309962873612645872 3] 154736815
[1 4898117658189580031 4898117658189580031 1] 154507324
[1 4086763913301779518 4086763913301779518 2] 154467752
[1 130094826246450141 130094826246450141 1] 154579647
[1 8344753198079708132 8344753198079708132 1] 155731917
[1 6700757519863913125 6700757519863913125 2] 157253972
[1 7523316024404873548 7523316024404873548 1] 157544509
[1 8457181607094899287 8457181607094899287 1] 157575253
[1 2247469374958062075 2247469374958062075 1] 157069994
[1 3113311429710773546 3113311429710773546 1] 157867937
[1 4073211198583022180 4073211198583022180 3] 157395367
[1 2509139897261588936 2509139897261588936 1] 158679464
[1 2090043877226103601 2090043877226103601 1] 159379825
[1 5609386143928750169 5609386143928750169 1] 159189662
[1 3513591833870429566 3513591833870429566 1] 158689667
[1 794543592873094726 794543592873094726 1] 158940121
[1 579383808298780685 579383808298780685 2] 158502572
[1 8380641326145083184 8380641326145083184 1] 158144474
[1 3964450872751765311 3964450872751765311 1] 158168300
[1 6679105948721570805 6679105948721570805 1] 157828499
[1 789678821803831634 789678821803831634 1] 157711247
[1 3152667199902966591 3152667199902966591 1] 157112229
[1 5428676046622452730 5428676046622452730 1] 157855059
[1 4755877962832181671 4755877962832181671 2] 157758284
[1 1652415761709635407 1652415761709635407 1] 158565508
[1 3452460185093754177 3452460185093754177 1] 158533894
[1 3523119062920112816 3523119062920112816 3] 158715489
[1 8071399829518041455 8071399829518041455 1] 159304660
[1 6312818450892701566 6312818450892701566 2] 159037122
[1 5885251080520357233 5885251080520357233 1] 159204697
[1 2928647503566692007 2928647503566692007 1] 159630915
[1 4365291373867262605 4365291373867262605 2] 160674007
[1 6324117110787121994 6324117110787121994 1] 162042179
[1 555990338574654921 555990338574654921 1] 163027480
[1 4982225158532910574 4982225158532910574 1] 163361480
[1 8382273392383741760 8382273392383741760 2] 164156710
[1 3152846535939948506 3152846535939948506 2] 164189882
[1 6312818450892701566 6312818450892701566 2] 163921327
[1 9041943092826302859 9041943092826302859 1] 164231538
[1 2856539413314948307 2856539413314948307 1] 164000864
[1 5380935037227546951 5380935037227546951 1] 163717505
[1 7465279672643454733 7465279672643454733 1] 163680724
[1 6423217256339162762 6423217256339162762 1] 164603318
[1 6190378323326485826 6190378323326485826 3] 164088307
[1 4811212750625984352 4811212750625984352 1] 163905159
[1 4541849469276830559 4541849469276830559 1] 163588266
[1 230278193608570785 230278193608570785 1] 163075846
[1 8796452180611775208 8796452180611775208 1] 163100394
[1 7951556637785314359 7951556637785314359 2] 162794454
[1 1190941672751438369 1190941672751438369 1] 162808454
[1 2334543312721676862 2334543312721676862 1] 164104403
[1 4021089274693363635 4021089274693363635 1] 165419770
[1 5788881540600095843 5788881540600095843 1] 166035641
[1 2036909659925042171 2036909659925042171 2] 166083560
[1 7008706794286656759 7008706794286656759 1] 165901125
[1 8674095322927264939 8674095322927264939 1] 166100260
[1 8939596530689448133 8939596530689448133 1] 167269496
[1 6041612706119483417 6041612706119483417 1] 167822935
[1 5010598880146546224 5010598880146546224 1] 167780850
[1 3558554399823816184 3558554399823816184 1] 168227928
[1 3966236307845293463 3966236307845293463 1] 168194241
[1 5152867666612939994 5152867666612939994 1] 167719931
[1 3575030713274475525 3575030713274475525 1] 169133548
[1 769942351571177457 769942351571177457 1] 169037643
[1 3337160779789067394 3337160779789067394 2] 170259395
[1 4538011972252671285 4538011972252671285 2] 169855218
[1 7496270305388725263 7496270305388725263 2] 170052217
[1 7835094993739046534 7835094993739046534 1] 171377117
[1 7253081084140999038 7253081084140999038 1] 171965206
[1 2965510242296456540 2965510242296456540 1] 172814120
[1 4826508407678470599 4826508407678470599 1] 172278493
[1 4643234138915544813 4643234138915544813 1] 173642872
[1 3815681640050750010 3815681640050750010 1] 174501459
[1 5593717899833931073 5593717899833931073 1] 174709537
[1 1452942473505964474 1452942473505964474 1] 175600227
[1 1113918663186012118 1113918663186012118 1] 175529063
[1 4133824371882797777 4133824371882797777 1] 176637372
[1 6702312599032352784 6702312599032352784 1] 177967498
[1 1392740535184907307 1392740535184907307 1] 177967319
[1 8219298985896031870 8219298985896031870 1] 178554771
[1 407680228762628637 407680228762628637 1] 179039633
[1 3397674522525353132 3397674522525353132 3] 179130479
[1 3380263676397564338 3380263676397564338 1] 178730774
[1 8228581028098359699 8228581028098359699 1] 179258672
[1 3203016569110680163 3203016569110680163 1] 180520179
[1 5041716788574141913 5041716788574141913 3] 181209874
[1 5718108348191035616 5718108348191035616 1] 182261576
[1 5163588175456553285 5163588175456553285 1] 181763113
[1 2367632123291455431 2367632123291455431 1] 182697238
[1 2269341530959424643 2269341530959424643 1] 182970716
[1 5873317982803155464 5873317982803155464 1] 183612343
[1 8323616056709401117 8323616056709401117 1] 184189499
[1 4852342352453309314 4852342352453309314 1] 184986389
[1 3219269621666571012 3219269621666571012 1] 185788045
[1 8555612586013675980 8555612586013675980 1] 186197979
[1 4486208703608854876 4486208703608854876 1] 186417179
[1 1980691158095603428 1980691158095603428 2] 188016883
[1 6520185239836403810 6520185239836403810 1] 187701858
[1 2332873300355990351 2332873300355990351 3] 188257999
[1 5788881540600095843 5788881540600095843 1] 188854749
[1 9194213822884330834 9194213822884330834 1] 188402947
[1 8783398529814028400 8783398529814028400 1] 189299657
[1 5063561934843515109 5063561934843515109 1] 189642302
[1 3923278645798607949 3923278645798607949 1] 191021277
[1 1335048254029551544 1335048254029551544 1] 190869057
[1 8783398529814028400 8783398529814028400 2] 191750122
[1 6487420009656927523 6487420009656927523 2] 192984381
[1 2737049106520977071 2737049106520977071 1] 194336010
[1 2351868443412837382 2351868443412837382 2] 194558348
[1 4672142790945023815 4672142790945023815 1] 195797556
[1 550672249647483098 550672249647483098 2] 196109568
[1 8630513118107105493 8630513118107105493 1] 197177822
[1 7816894275143735653 7816894275143735653 1] 198279419
[1 3829641242182598913 3829641242182598913 2] 197991741
[1 7942517674964614188 7942517674964614188 1] 199616022
[1 2059014550261616441 2059014550261616441 1] 199738079
[1 4808101553268135358 4808101553268135358 1] 201017894
[1 6020890979708936693 6020890979708936693 1] 201364280
[1 5719856726457577661 5719856726457577661 4] 201404340
[1 5190854629269504638 5190854629269504638 1] 201004430
[1 5719717182571015391 5719717182571015391 1] 201073611
[1 3656344101082318758 3656344101082318758 1] 201774473
[1 3727930850643909137 3727930850643909137 1] 203189067
[1 8630513118107105493 8630513118107105493 1] 204268430
[1 230278193608570785 230278193608570785 1] 203756257
[1 8861487328274733667 8861487328274733667 1] 203617636
[1 282635039422144020 282635039422144020 1] 204379343
[1 6416684361604007311 6416684361604007311 1] 205487167
[1 6028182652995316019 6028182652995316019 1] 206690585
[1 14219070558469852 14219070558469852 1] 206857393
[1 5475979248680422918 5475979248680422918 1] 208238627
[1 414355819421748683 414355819421748683 2] 209362935
[1 6812130681507053423 6812130681507053423 1] 210801309
[1 7798246342830308968 7798246342830308968 1] 211641090
[1 5585786087383249728 5585786087383249728 1] 212478951
[1 3530022764642695888 3530022764642695888 1] 212858195
[1 2336099898871085227 2336099898871085227 1] 212462050
[1 7777977619431818208 7777977619431818208 1] 212357306
[1 7510830849849817936 7510830849849817936 1] 212606256
[1 8172922642733451540 8172922642733451540 1] 212509387
[1 8861487328274733667 8861487328274733667 1] 212361276
[1 8818877862451692445 8818877862451692445 1] 212134982
[1 8906311312446022368 8906311312446022368 2] 212322238
[1 4002125427601191018 4002125427601191018 1] 213198146
[1 185177807332437299 185177807332437299 1] 214646221
[1 6789022155914594207 6789022155914594207 1] 214551438
[1 3094667540105656806 3094667540105656806 1] 215787170
[1 9223218755183230107 9223218755183230107 1] 216379140
[1 1858959575435454377 1858959575435454377 1] 217602004
[1 25808810848855699 25808810848855699 1] 218636436
[1 777597955150123734 777597955150123734 1] 219087817
[1 6317955593750657091 6317955593750657091 1] 218699514
[1 8579167014664097186 8579167014664097186 1] 220235309
[1 3674465782270809850 3674465782270809850 1] 220578802
[1 5235884288566630025 5235884288566630025 1] 220113479
[1 1779151639916505574 1779151639916505574 1] 221259462
[1 4792288441176605021 4792288441176605021 2] 222676943
[1 7999706091662848021 7999706091662848021 1] 222360294
[1 4909640069524819720 4909640069524819720 1] 222526962
[1 3815681640050750010 3815681640050750010 1] 223367590
[1 2090043877226103601 2090043877226103601 1] 224055913
[1 8861487328274733667 8861487328274733667 1] 223907338
[1 7496270305388725263 7496270305388725263 2] 224102740
[1 522117222994015365 522117222994015365 1] 225675750
[1 965512617529384234 965512617529384234 1] 226124464
[1 4973759262420791533 4973759262420791533 1] 225635185
[1 855809072938529119 855809072938529119 1] 226277020
[1 3212214683265722945 3212214683265722945 2] 227096088
[1 9087915936908888447 9087915936908888447 2] 228219042
[1 6332845802162722465 6332845802162722465 1] 228060199
[1 4073211198583022180 4073211198583022180 1] 227586377
[1 8732085476929491618 8732085476929491618 1] 228599891
[1 5025943281449913462 5025943281449913462 1] 229199577
[1 8438789768457654395 8438789768457654395 1] 230657685
[1 241391968874552458 241391968874552458 1] 230789845
[1 345230284045436778 345230284045436778 2] 232235414
[1 3908090975176347760 3908090975176347760 2] 232236349
[1 2934363447031835758 2934363447031835758 1] 233829655
[1 894503179976803868 894503179976803868 1] 234272406
[1 6190378323326485826 6190378323326485826 1] 233757211
[1 2562215526203485763 2562215526203485763 1] 233969818
[1 2334543312721676862 2334543312721676862 1] 235264368
[1 6400049056656596056 6400049056656596056 1] 236611121
[1 3825613523896836328 3825613523896836328 1] 238170963
[1 3246353780858311150 3246353780858311150 1] 237879838
[1 472640305114548655 472640305114548655 1] 239078957
[1 3725094020181300213 3725094020181300213 1] 240536675
[1 2097449817658158751 2097449817658158751 1] 241866353
[1 6643227403971752890 6643227403971752890 1] 242526904
[1 5178122808022206607 5178122808022206607 1] 242403995
[1 5196006687241536103 5196006687241536103 3] 243500504
[1 3743210088908719144 3743210088908719144 1] 242974249
[1 7218017804265400567 7218017804265400567 1] 242433811

Prio stats: 394 85 17 3 1 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 152452768
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 5323113048839211569 5323113048839211569 1] 1217274
[1 6061301652778360708 6061301652778360708 1] 1968955
[1 6551056528233317404 6551056528233317404 1] 3069205
[1 5199371706524493251 5199371706524493251 1] 2863604
[1 3659813617944922327 3659813617944922327 1] 3191494
[1 5323113048839211569 5323113048839211569 1] 3796173
[1 6551056528233317404 6551056528233317404 1] 4898460
[1 4306388032135015083 4306388032135015083 1] 5384342
[1 3582342302972989278 3582342302972989278 2] 5711488
[1 5152867666612939994 5152867666612939994 1] 5236393
[1 8545497753826994372 8545497753826994372 1] 6824113
[1 14219070558469852 14219070558469852 1] 6989122
[1 5152867666612939994 5152867666612939994 2] 6514874
[1 8123840614758380338 8123840614758380338 1] 6115320
[1 6299299371226330111 6299299371226330111 1] 5915483
[1 5199371706524493251 5199371706524493251 2] 5712320
[1 4210581282492980127 4210581282492980127 2] 6806992
[1 2681509236213133930 2681509236213133930 1] 8184363
[1 2417774981122755451 2417774981122755451 1] 9253103
[1 5199371706524493251 5199371706524493251 1] 9047643
[1 2417774981122755451 2417774981122755451 1] 10113862
[1 3371221844736955655 3371221844736955655 1] 10597966
[1 14219070558469852 14219070558469852 1] 10762242
[1 5665786584277501498 5665786584277501498 1] 11751965
[1 4411586658559271441 4411586658559271441 2] 13205426
[1 7751036336550852449 7751036336550852449 2] 13646105
[1 5226070023190972674 5226070023190972674 1] 13051710
[1 443797163739200304 443797163739200304 1] 13929785
[1 2681509236213133930 2681509236213133930 1] 15312389
[1 4711316578468217750 4711316578468217750 1] 15120170
[1 3219269621666571012 3219269621666571012 1] 15940368
[1 4439128167132747160 4439128167132747160 1] 16003640
[1 419959660935379333 419959660935379333 1] 15948014
[1 5323113048839211569 5323113048839211569 1] 16556086
[1 6508099035400486672 6508099035400486672 3] 17627267
[1 3661979449103474211 3661979449103474211 1] 17790932
[1 5199371706524493251 5199371706524493251 1] 17589829
[1 428285387533163711 428285387533163711 1] 17100797
[1 7479665055322049871 7479665055322049871 1] 17843165
[1 4587930096661733970 4587930096661733970 1] 18326206
[1 676565140536873255 676565140536873255 1] 18553335
[1 7465279672643454733 7465279672643454733 1] 18521179
[1 5358995021737652853 5358995021737652853 2] 19605489
[1 7758562614941667095 7758562614941667095 1] 20367506
[1 4096930159418457413 4096930159418457413 2] 20057961
[1 6676147598389536847 6676147598389536847 1] 20141174
[1 7542673075594086020 7542673075594086020 1] 20038068
[1 8447424885188984022 8447424885188984022 1] 20001264
[1 3380263676397564338 3380263676397564338 2] 19602670
[1 14219070558469852 14219070558469852 1] 19772488
[1 8765615669523681939 8765615669523681939 1] 19832978
[1 419959660935379333 419959660935379333 1] 19778649
[1 5054306381671161295 5054306381671161295 2] 20655841
[1 4418986465783198893 4418986465783198893 1] 20986284
[1 3168228909583649578 3168228909583649578 1] 22059330
[1 4711016277695541463 4711016277695541463 1] 22523202
[1 3300549992339425025 3300549992339425025 1] 22888927
[1 4640306689896283532 4640306689896283532 1] 23696405
[1 8576653471017792763 8576653471017792763 1] 23907268
[1 8630513118107105493 8630513118107105493 2] 24984028
[1 3073303311992054111 3073303311992054111 1] 26617871
[1 4675313619226882656 4675313619226882656 2] 27313582
[1 4672142790945023815 4672142790945023815 1] 28551198
[1 6312818450892701566 6312818450892701566 2] 28283719
[1 3277991424207011103 3277991424207011103 1] 27840610
[1 4313074964976661539 4313074964976661539 1] 28236815
[1 5358995021737652853 5358995021737652853 1] 29310629
[1 5727926382741058057 5727926382741058057 1] 29795715
[1 6769470164041216243 6769470164041216243 2] 29912165
[1 2408144213467734955 2408144213467734955 2] 30731136
[1 1537871660103321085 1537871660103321085 1] 31229834
[1 8106418617074936444 8106418617074936444 2] 32644639
[1 4852342352453309314 4852342352453309314 1] 33439396
[1 6935269914745579775 6935269914745579775 2] 34901915
[1 8178167647254100655 8178167647254100655 1] 35517870
[1 5609386143928750169 5609386143928750169 1] 35324860
[1 5235884288566630025 5235884288566630025 1] 34859709
[1 7258030776582813733 7258030776582813733 2] 36001811
[1 6418055994088674903 6418055994088674903 2] 37490501
[1 8861487328274733667 8861487328274733667 1] 37347541
[1 5199371706524493251 5199371706524493251 1] 37238088
[1 697023732095936426 697023732095936426 1] 38488562
[1 2702469276737005753 2702469276737005753 1] 39608512
[1 7751036336550852449 7751036336550852449 1] 40085910
[1 7263920461483667833 7263920461483667833 3] 39539713
[1 1858959575435454377 1858959575435454377 1] 40834170
[1 1559190386264860990 1559190386264860990 1] 42341855
[1 8545497753826994372 8545497753826994372 2] 43997136
[1 6733148917571626198 6733148917571626198 1] 43989984
[1 2906895808741546301 2906895808741546301 1] 44894861
[1 6621806134722217994 6621806134722217994 3] 45092155
[1 5899104248299270511 5899104248299270511 1] 45360572
[1 8545497753826994372 8545497753826994372 1] 47016355
[1 1999070770062910591 1999070770062910591 1] 47116219
[1 5046249221331440250 5046249221331440250 1] 47538124
[1 2740874517211224045 2740874517211224045 1] 49198227
[1 3980262377739853399 3980262377739853399 1] 48801865
[1 1726119651011849087 1726119651011849087 1] 50304542
[1 4755769266264313978 4755769266264313978 1] 50869832
[1 1924345543027782702 1924345543027782702 1] 51698516
